Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2022-03-06,S003,P0016,241,286,109.18
2022-03-06,S003,P0017,423,0,93.22
2022-03-06,S003,P0018,244,0,123.38
2022-03-06,S003,P0019,108,169,64.6
2022-03-06,S003,P0020,936,0,81.21
2022-03-06,S004,P0001,294,0,10.4
2022-03-06,S004,P0002,576,0,22.57
2022-03-06,S004,P0003,152,0,196.62
2022-03-06,S004,P0004,622,0,71.69
2022-03-06,S004,P0005,111,95,72.43
2022-03-06,S004,P0006,290,380,45.55
2022-03-06,S004,P0007,439,0,32.05
2022-03-06,S004,P0008,143,137,96.17
2022-03-06,S004,P0009,473,0,126.44
2022-03-06,S004,P0010,350,0,26.68
2022-03-06,S004,P0011,238,0,62.91
2022-03-06,S004,P0012,153,0,105.99
2022-03-06,S004,P0013,864,0,23.06
2022-03-06,S004,P0014,210,224,183.57
2022-03-06,S004,P0015,188,381,103.39
2022-03-06,S004,P0016,372,0,146.99
2022-03-06,S004,P0017,156,150,103.61
2022-03-06,S004,P0018,162,106,197.54
2022-03-06,S004,P0019,164,167,68.23
2022-03-06,S004,P0020,238,0,137.81
2022-03-06,S005,P0001,26,0,7.99
2022-03-06,S005,P0002,417,0,38.11
2022-03-06,S005,P0003,235,0,33.73
2022-03-06,S005,P0004,158,0,7.31
2022-03-06,S005,P0005,0,0,12.45
2022-03-06,S005,P0006,607,0,52.3
2022-03-06,S005,P0007,243,0,87.85
2022-03-06,S005,P0008,63,50,56.25
2022-03-06,S005,P0009,612,0,96.93
2022-03-06,S005,P0010,810,0,50.53
2022-03-06,S005,P0011,341,0,60.07
2022-03-06,S005,P0012,410,0,144.34
2022-03-06,S005,P0013,124,0,67.83
2022-03-06,S005,P0014,496,0,167.9
2022-03-06,S005,P0015,595,0,48.55
2022-03-06,S005,P0016,469,0,33.51
2022-03-06,S005,P0017,116,108,47.28
2022-03-06,S005,P0018,108,0,17.09
2022-03-06,S005,P0019,299,0,152.02
2022-03-06,S005,P0020,224,0,34.13
2022-03-07,S001,P0001,204,0,76.77
2022-03-07,S001,P0002,186,137,62.42
2022-03-07,S001,P0003,434,0,70.37
2022-03-07,S001,P0004,57,208,94.48
2022-03-07,S001,P0005,542,0,59.56
2022-03-07,S001,P0006,341,0,50.26
2022-03-07,S001,P0007,719,0,25.41
2022-03-07,S001,P0008,134,137,47.07
2022-03-07,S001,P0009,183,116,107.5
2022-03-07,S001,P0010,222,0,162.98
2022-03-07,S001,P0011,326,0,166.42
2022-03-07,S001,P0012,367,267,84.42
2022-03-07,S001,P0013,74,90,29.32
2022-03-07,S001,P0014,556,0,76.07
2022-03-07,S001,P0015,181,144,15.86
2022-03-07,S001,P0016,420,508,39.65
2022-03-07,S001,P0017,150,0,20.64
2022-03-07,S001,P0018,157,123,57.87
2022-03-07,S001,P0019,67,111,85.55
2022-03-07,S001,P0020,175,0,154.24
2022-03-07,S002,P0001,507,0,60.42
2022-03-07,S002,P0002,372,354,40.06
2022-03-07,S002,P0003,341,0,96.09
2022-03-07,S002,P0004,564,0,47.66
2022-03-07,S002,P0005,472,0,84.92
2022-03-07,S002,P0006,146,177,81.22
2022-03-07,S002,P0007,533,484,30.38
2022-03-07,S002,P0008,175,236,37.29
2022-03-07,S002,P0009,196,200,72.27
2022-03-07,S002,P0010,152,96,78.38
2022-03-07,S002,P0011,0,0,97.87
2022-03-07,S002,P0012,614,0,55.26
2022-03-07,S002,P0013,500,0,17.76
2022-03-07,S002,P0014,925,0,117.7
2022-03-07,S002,P0015,431,0,47.37
2022-03-07,S002,P0016,210,243,89.29
2022-03-07,S002,P0017,237,0,19.54
2022-03-07,S002,P0018,137,121,29.84
2022-03-07,S002,P0019,598,870,88.07
2022-03-07,S002,P0020,518,0,120.26
2022-03-07,S003,P0001,190,0,15.08
2022-03-07,S003,P0002,646,0,43.36
2022-03-07,S003,P0003,104,79,81.54
2022-03-07,S003,P0004,235,0,28.57
2022-03-07,S003,P0005,731,0,17.43
2022-03-07,S003,P0006,201,154,47.88
2022-03-07,S003,P0007,114,0,15.91
2022-03-07,S003,P0008,416,0,124.08
2022-03-07,S003,P0009,152,0,55.09
2022-03-07,S003,P0010,118,76,40.91
2022-03-07,S003,P0011,343,388,127.57
2022-03-07,S003,P0012,114,0,102.7
2022-03-07,S003,P0013,53,0,62.75
2022-03-07,S003,P0014,303,556,101.29
2022-03-07,S003,P0015,419,0,113.52
2022-03-07,S003,P0016,136,0,86.28
2022-03-07,S003,P0017,387,0,83.11
2022-03-07,S003,P0018,183,0,150.19
2022-03-07,S003,P0019,169,134,41.28
2022-03-07,S003,P0020,813,0,85.1
2022-03-07,S004,P0001,187,0,11.11
2022-03-07,S004,P0002,485,0,22.61
2022-03-07,S004,P0003,371,0,126.68
2022-03-07,S004,P0004,467,0,45.4
2022-03-07,S004,P0005,127,81,74.4
2022-03-07,S004,P0006,181,0,33.58
2022-03-07,S004,P0007,366,0,30.59
2022-03-07,S004,P0008,157,0,95.32
2022-03-07,S004,P0009,372,357,106.32
2022-03-07,S004,P0010,157,0,25.54
2022-03-07,S004,P0011,147,0,44.65
2022-03-07,S004,P0012,78,93,111.32
2022-03-07,S004,P0013,704,0,17.72
2022-03-07,S004,P0014,141,0,152.36
2022-03-07,S004,P0015,339,0,98.37
2022-03-07,S004,P0016,261,236,86.26
2022-03-07,S004,P0017,160,127,90.35
2022-03-07,S004,P0018,162,0,133.9
2022-03-07,S004,P0019,167,98,54.24
2022-03-07,S004,P0020,180,122,130.08
2022-03-07,S005,P0001,524,0,8.73
2022-03-07,S005,P0002,298,656,39.94
2022-03-07,S005,P0003,163,192,45.55
2022-03-07,S005,P0004,114,171,8.02
2022-03-07,S005,P0005,317,0,15.38
2022-03-07,S005,P0006,535,0,64.74
2022-03-07,S005,P0007,486,0,79.23
2022-03-07,S005,P0008,57,64,43.72
2022-03-07,S005,P0009,516,0,90.28
2022-03-07,S005,P0010,739,0,72.69
2022-03-07,S005,P0011,304,0,83.84
2022-03-07,S005,P0012,278,0,135.67
2022-03-07,S005,P0013,841,0,86.0
2022-03-07,S005,P0014,464,0,123.5
2022-03-07,S005,P0015,514,0,58.77
2022-03-07,S005,P0016,382,662,37.87
2022-03-07,S005,P0017,145,194,54.08
2022-03-07,S005,P0018,84,117,21.94
2022-03-07,S005,P0019,236,197,131.98
2022-03-07,S005,P0020,127,136,37.68
2022-03-08,S001,P0001,411,0,54.47
2022-03-08,S001,P0002,197,141,61.09
2022-03-08,S001,P0003,272,0,62.58
2022-03-08,S001,P0004,115,0,99.2
2022-03-08,S001,P0005,492,0,52.3
2022-03-08,S001,P0006,643,0,54.62
2022-03-08,S001,P0007,648,0,19.52
2022-03-08,S001,P0008,159,0,47.46
2022-03-08,S001,P0009,158,148,89.99
2022-03-08,S001,P0010,109,0,146.51
2022-03-08,S001,P0011,222,0,129.66
2022-03-08,S001,P0012,258,0,114.58
2022-03-08,S001,P0013,90,113,40.4
2022-03-08,S001,P0014,409,437,96.34
2022-03-08,S001,P0015,190,0,14.68
2022-03-08,S001,P0016,308,0,55.44
2022-03-08,S001,P0017,95,114,27.63
2022-03-08,S001,P0018,199,0,47.61
2022-03-08,S001,P0019,111,94,111.93
2022-03-08,S001,P0020,657,0,107.69
2022-03-08,S002,P0001,468,0,76.53
2022-03-08,S002,P0002,240,0,39.24
2022-03-08,S002,P0003,876,0,104.01
2022-03-08,S002,P0004,424,361,39.33
2022-03-08,S002,P0005,423,0,71.89
2022-03-08,S002,P0006,180,0,60.71
2022-03-08,S002,P0007,393,0,27.17
2022-03-08,S002,P0008,245,0,21.99
2022-03-08,S002,P0009,75,295,55.44
2022-03-08,S002,P0010,125,94,97.52
2022-03-08,S002,P0011,671,0,76.54
2022-03-08,S002,P0012,571,494,70.03
2022-03-08,S002,P0013,421,0,26.47
2022-03-08,S002,P0014,867,0,134.6
2022-03-08,S002,P0015,330,0,69.75
2022-03-08,S002,P0016,60,0,77.84
2022-03-08,S002,P0017,342,290,22.64
2022-03-08,S002,P0018,121,117,26.64
2022-03-08,S002,P0019,406,0,66.36
2022-03-08,S002,P0020,485,0,144.7
2022-03-08,S003,P0001,461,0,20.77
2022-03-08,S003,P0002,515,0,49.61
2022-03-08,S003,P0003,87,151,108.85
2022-03-08,S003,P0004,609,0,22.01
2022-03-08,S003,P0005,675,0,19.01
2022-03-08,S003,P0006,200,119,38.03
2022-03-08,S003,P0007,695,621,21.35
2022-03-08,S003,P0008,333,215,129.18
2022-03-08,S003,P0009,77,176,59.56
2022-03-08,S003,P0010,132,0,36.84
2022-03-08,S003,P0011,130,0,126.71
2022-03-08,S003,P0012,289,0,87.37
2022-03-08,S003,P0013,1082,0,78.09
2022-03-08,S003,P0014,104,0,117.42
2022-03-08,S003,P0015,242,0,101.06
2022-03-08,S003,P0016,303,233,94.63
2022-03-08,S003,P0017,358,322,136.06
2022-03-08,S003,P0018,103,0,113.05
2022-03-08,S003,P0019,171,108,51.4
2022-03-08,S003,P0020,717,0,75.13
2022-03-08,S004,P0001,881,0,14.05
2022-03-08,S004,P0002,309,481,20.27
2022-03-08,S004,P0003,326,331,149.55
2022-03-08,S004,P0004,416,539,66.34
2022-03-08,S004,P0005,113,88,66.42
2022-03-08,S004,P0006,509,0,39.64
2022-03-08,S004,P0007,268,0,28.12
2022-03-08,S004,P0008,75,74,94.35
2022-03-08,S004,P0009,284,0,116.14
2022-03-08,S004,P0010,746,720,27.5
2022-03-08,S004,P0011,530,0,62.55
2022-03-08,S004,P0012,106,0,92.2
2022-03-08,S004,P0013,619,529,28.86
2022-03-08,S004,P0014,322,0,177.58
2022-03-08,S004,P0015,271,0,112.13
2022-03-08,S004,P0016,192,0,112.89
2022-03-08,S004,P0017,218,0,113.75
2022-03-08,S004,P0018,135,0,127.73
2022-03-08,S004,P0019,167,201,64.65
2022-03-08,S004,P0020,119,248,152.04
2022-03-08,S005,P0001,487,0,9.89
2022-03-08,S005,P0002,158,0,37.56
2022-03-08,S005,P0003,192,188,34.16
2022-03-08,S005,P0004,171,0,6.91
2022-03-08,S005,P0005,247,0,12.53
2022-03-08,S005,P0006,369,0,57.91
2022-03-08,S005,P0007,379,302,95.0
2022-03-08,S005,P0008,64,158,64.85
2022-03-08,S005,P0009,464,464,109.69
2022-03-08,S005,P0010,588,0,60.52
2022-03-08,S005,P0011,709,0,81.07
2022-03-08,S005,P0012,986,0,142.42
2022-03-08,S005,P0013,747,0,103.46
2022-03-08,S005,P0014,448,0,192.11
2022-03-08,S005,P0015,402,0,47.39
2022-03-08,S005,P0016,159,0,32.36
2022-03-08,S005,P0017,194,149,46.2
2022-03-08,S005,P0018,119,123,23.27
2022-03-08,S005,P0019,153,0,127.67
2022-03-08,S005,P0020,165,0,25.44
2022-03-09,S001,P0001,366,383,72.83
2022-03-09,S001,P0002,182,0,62.76
2022-03-09,S001,P0003,101,0,39.02
2022-03-09,S001,P0004,277,0,88.7
2022-03-09,S001,P0005,1098,0,49.32
2022-03-09,S001,P0006,497,487,44.73
2022-03-09,S001,P0007,611,0,23.52
2022-03-09,S001,P0008,46,141,42.64
2022-03-09,S001,P0009,148,0,44.5
2022-03-09,S001,P0010,456,0,106.9
2022-03-09,S001,P0011,184,179,171.91
2022-03-09,S001,P0012,421,0,95.67
2022-03-09,S001,P0013,113,88,25.37
2022-03-09,S001,P0014,262,0,60.23
2022-03-09,S001,P0015,86,106,18.76
2022-03-09,S001,P0016,168,0,35.06
2022-03-09,S001,P0017,114,124,26.59
2022-03-09,S001,P0018,136,210,81.2
2022-03-09,S001,P0019,108,96,129.77
2022-03-09,S001,P0020,588,0,113.11
2022-03-09,S002,P0001,406,750,91.55
2022-03-09,S002,P0002,390,0,35.05
2022-03-09,S002,P0003,752,0,118.85
2022-03-09,S002,P0004,301,0,44.53
2022-03-09,S002,P0005,1024,0,95.88
2022-03-09,S002,P0006,98,106,63.3
2022-03-09,S002,P0007,286,0,22.82
2022-03-09,S002,P0008,89,50,18.23
2022-03-09,S002,P0009,200,0,73.86
2022-03-09,S002,P0010,147,170,104.1
2022-03-09,S002,P0011,621,0,93.14
2022-03-09,S002,P0012,440,0,68.42
2022-03-09,S002,P0013,337,652,28.36
2022-03-09,S002,P0014,728,0,121.52
2022-03-09,S002,P0015,838,0,62.81
2022-03-09,S002,P0016,243,261,93.85
2022-03-09,S002,P0017,263,0,22.71
2022-03-09,S002,P0018,126,143,30.75
2022-03-09,S002,P0019,315,0,70.49
2022-03-09,S002,P0020,409,0,122.16
2022-03-09,S003,P0001,283,0,14.13
2022-03-09,S003,P0002,381,483,62.52
2022-03-09,S003,P0003,151,93,91.49
2022-03-09,S003,P0004,473,0,25.41
2022-03-09,S003,P0005,625,0,21.85
2022-03-09,S003,P0006,170,305,66.38
2022-03-09,S003,P0007,550,0,18.97
2022-03-09,S003,P0008,233,0,113.84
2022-03-09,S003,P0009,176,0,46.53
2022-03-09,S003,P0010,95,220,50.92
2022-03-09,S003,P0011,440,0,161.11
2022-03-09,S003,P0012,218,150,95.14
2022-03-09,S003,P0013,1015,864,94.66
2022-03-09,S003,P0014,0,0,75.71
2022-03-09,S003,P0015,78,716,125.88
2022-03-09,S003,P0016,182,0,76.03
2022-03-09,S003,P0017,266,0,106.33
2022-03-09,S003,P0018,383,599,121.91
2022-03-09,S003,P0019,169,159,53.04
2022-03-09,S003,P0020,636,535,98.26
2022-03-09,S004,P0001,745,975,12.64
2022-03-09,S004,P0002,66,0,18.36
2022-03-09,S004,P0003,241,0,143.05
2022-03-09,S004,P0004,237,0,45.72
2022-03-09,S004,P0005,109,59,62.94
2022-03-09,S004,P0006,444,0,39.3
2022-03-09,S004,P0007,1100,0,32.08
2022-03-09,S004,P0008,75,114,99.69
2022-03-09,S004,P0009,124,0,127.41
2022-03-09,S004,P0010,549,0,26.44
2022-03-09,S004,P0011,422,556,70.8
2022-03-09,S004,P0012,76,119,120.73
2022-03-09,S004,P0013,425,0,27.73
2022-03-09,S004,P0014,265,0,139.25
2022-03-09,S004,P0015,550,0,101.05
2022-03-09,S004,P0016,131,0,117.8
2022-03-09,S004,P0017,149,118,94.18
2022-03-09,S004,P0018,108,79,168.27
2022-03-09,S004,P0019,201,0,73.41
2022-03-09,S004,P0020,123,0,131.35
2022-03-09,S005,P0001,407,0,10.15
2022-03-09,S005,P0002,9,0,40.53
2022-03-09,S005,P0003,200,205,50.84
2022-03-09,S005,P0004,68,139,9.3
2022-03-09,S005,P0005,157,137,13.59
2022-03-09,S005,P0006,1051,0,65.0
2022-03-09,S005,P0007,260,0,91.06
2022-03-09,S005,P0008,158,132,56.39
2022-03-09,S005,P0009,320,0,76.84
2022-03-09,S005,P0010,517,0,78.65
2022-03-09,S005,P0011,583,0,57.5
2022-03-09,S005,P0012,932,0,129.34
2022-03-09,S005,P0013,599,0,52.17
2022-03-09,S005,P0014,361,329,161.58
2022-03-09,S005,P0015,280,318,54.18
2022-03-09,S005,P0016,116,0,33.75
2022-03-09,S005,P0017,169,119,35.09
2022-03-09,S005,P0018,123,99,19.41
2022-03-09,S005,P0019,289,0,125.3
2022-03-09,S005,P0020,90,123,30.04
2022-03-10,S001,P0001,171,0,65.79
2022-03-10,S001,P0002,103,117,67.49
2022-03-10,S001,P0003,678,1075,63.48
2022-03-10,S001,P0004,205,0,102.11
2022-03-10,S001,P0005,1074,0,45.84
2022-03-10,S001,P0006,332,0,39.82
2022-03-10,S001,P0007,508,529,28.71
2022-03-10,S001,P0008,141,108,42.41
2022-03-10,S001,P0009,143,105,86.27
2022-03-10,S001,P0010,388,396,139.89
2022-03-10,S001,P0011,128,0,144.72
2022-03-10,S001,P0012,312,0,77.42
2022-03-10,S001,P0013,107,187,29.68
2022-03-10,S001,P0014,146,501,80.71
2022-03-10,S001,P0015,122,131,16.39
2022-03-10,S001,P0016,595,0,30.32
2022-03-10,S001,P0017,129,93,27.62
2022-03-10,S001,P0018,210,0,63.26
2022-03-10,S001,P0019,111,65,121.45
2022-03-10,S001,P0020,532,0,101.59
2022-03-10,S002,P0001,153,0,86.1
2022-03-10,S002,P0002,242,286,43.21
2022-03-10,S002,P0003,570,0,82.68
2022-03-10,S002,P0004,199,0,36.73
2022-03-10,S002,P0005,977,0,63.95
2022-03-10,S002,P0006,113,142,71.86
2022-03-10,S002,P0007,725,0,27.91
2022-03-10,S002,P0008,111,91,21.08
2022-03-10,S002,P0009,383,366,83.46
2022-03-10,S002,P0010,170,119,105.92
2022-03-10,S002,P0011,496,0,91.17
2022-03-10,S002,P0012,307,0,47.79
2022-03-10,S002,P0013,104,0,25.28
2022-03-10,S002,P0014,569,0,112.27
2022-03-10,S002,P0015,745,0,65.5
2022-03-10,S002,P0016,129,0,103.24
2022-03-10,S002,P0017,161,519,25.85
2022-03-10,S002,P0018,143,0,23.64
2022-03-10,S002,P0019,292,0,83.96
2022-03-10,S002,P0020,321,0,113.37
2022-03-10,S003,P0001,225,249,18.03
2022-03-10,S003,P0002,261,0,64.76
2022-03-10,S003,P0003,174,164,74.29
2022-03-10,S003,P0004,385,0,19.17
2022-03-10,S003,P0005,558,0,19.2
2022-03-10,S003,P0006,305,0,41.77
2022-03-10,S003,P0007,423,0,16.03
2022-03-10,S003,P0008,397,0,116.56
2022-03-10,S003,P0009,92,123,45.63
2022-03-10,S003,P0010,220,0,26.24
2022-03-10,S003,P0011,292,0,101.08
2022-03-10,S003,P0012,134,0,112.89
2022-03-10,S003,P0013,735,0,74.24
2022-03-10,S003,P0014,556,635,131.65
2022-03-10,S003,P0015,561,0,80.44
2022-03-10,S003,P0016,388,0,124.4
2022-03-10,S003,P0017,166,0,117.39
2022-03-10,S003,P0018,247,0,143.75
2022-03-10,S003,P0019,198,118,73.5
2022-03-10,S003,P0020,539,0,68.08
2022-03-10,S004,P0001,577,0,14.18
2022-03-10,S004,P0002,488,0,18.13
2022-03-10,S004,P0003,149,0,117.77
2022-03-10,S004,P0004,180,0,60.93
2022-03-10,S004,P0005,114,83,60.01
2022-03-10,S004,P0006,302,401,48.96
2022-03-10,S004,P0007,954,0,29.13
2022-03-10,S004,P0008,116,101,116.64
2022-03-10,S004,P0009,394,505,125.77
2022-03-10,S004,P0010,408,0,26.46
2022-03-10,S004,P0011,289,0,55.43
2022-03-10,S004,P0012,119,0,93.92
2022-03-10,S004,P0013,270,0,23.56
2022-03-10,S004,P0014,172,210,186.1
2022-03-10,S004,P0015,474,0,85.67
2022-03-10,S004,P0016,296,0,111.09
2022-03-10,S004,P0017,176,90,90.2
2022-03-10,S004,P0018,143,107,163.81
2022-03-10,S004,P0019,75,60,57.05
2022-03-10,S004,P0020,305,0,107.85
2022-03-10,S005,P0001,292,0,10.57
2022-03-10,S005,P0002,656,0,44.42
2022-03-10,S005,P0003,205,189,30.13
2022-03-10,S005,P0004,139,145,10.59
2022-03-10,S005,P0005,115,0,11.37
2022-03-10,S005,P0006,915,0,60.8
2022-03-10,S005,P0007,418,0,94.79
2022-03-10,S005,P0008,202,0,56.6
2022-03-10,S005,P0009,242,0,116.19
2022-03-10,S005,P0010,370,0,52.44
2022-03-10,S005,P0011,516,0,83.38
2022-03-10,S005,P0012,884,0,114.44
2022-03-10,S005,P0013,509,0,74.13
2022-03-10,S005,P0014,260,0,152.12
2022-03-10,S005,P0015,119,0,58.87
2022-03-10,S005,P0016,722,0,36.63
2022-03-10,S005,P0017,164,154,38.21
2022-03-10,S005,P0018,105,153,20.51
2022-03-10,S005,P0019,236,0,133.09
2022-03-10,S005,P0020,123,106,28.23
2022-03-11,S001,P0001,489,0,68.76
2022-03-11,S001,P0002,117,112,57.07
2022-03-11,S001,P0003,529,0,75.54
2022-03-11,S001,P0004,139,290,99.15
2022-03-11,S001,P0005,1031,0,64.93
2022-03-11,S001,P0006,270,0,42.87
2022-03-11,S001,P0007,396,0,28.61
2022-03-11,S001,P0008,144,120,46.54
2022-03-11,S001,P0009,167,86,65.39
2022-03-11,S001,P0010,309,0,116.97
2022-03-11,S001,P0011,244,0,136.64
2022-03-11,S001,P0012,211,203,83.31
2022-03-11,S001,P0013,187,133,35.71
2022-03-11,S001,P0014,437,0,64.26
2022-03-11,S001,P0015,169,128,16.18
2022-03-11,S001,P0016,541,0,38.14
2022-03-11,S001,P0017,112,173,21.3
2022-03-11,S001,P0018,153,71,62.98
2022-03-11,S001,P0019,139,0,84.81
2022-03-11,S001,P0020,478,0,97.09
2022-03-11,S002,P0001,54,0,88.11
2022-03-11,S002,P0002,114,0,34.84
2022-03-11,S002,P0003,454,0,81.41
2022-03-11,S002,P0004,490,407,44.95
2022-03-11,S002,P0005,880,0,79.67
2022-03-11,S002,P0006,142,0,62.65
2022-03-11,S002,P0007,598,0,31.49
2022-03-11,S002,P0008,131,0,22.78
2022-03-11,S002,P0009,182,0,87.11
2022-03-11,S002,P0010,162,0,84.65
2022-03-11,S002,P0011,427,0,110.96
2022-03-11,S002,P0012,281,0,56.0
2022-03-11,S002,P0013,0,0,24.01
2022-03-11,S002,P0014,474,0,93.39
2022-03-11,S002,P0015,620,0,55.18
2022-03-11,S002,P0016,261,0,73.97
2022-03-11,S002,P0017,290,0,17.65
2022-03-11,S002,P0018,74,61,21.06
2022-03-11,S002,P0019,1103,0,76.37
2022-03-11,S002,P0020,274,223,129.94
2022-03-11,S003,P0001,128,0,22.87
2022-03-11,S003,P0002,107,0,52.08
2022-03-11,S003,P0003,230,0,94.93
2022-03-11,S003,P0004,291,306,21.49
2022-03-11,S003,P0005,432,441,22.99
2022-03-11,S003,P0006,193,156,43.14
2022-03-11,S003,P0007,342,0,14.71
2022-03-11,S003,P0008,361,0,102.9
2022-03-11,S003,P0009,127,193,70.26
2022-03-11,S003,P0010,203,0,34.84
2022-03-11,S003,P0011,239,210,118.06
2022-03-11,S003,P0012,198,0,80.88
2022-03-11,S003,P0013,615,0,85.7
2022-03-11,S003,P0014,398,0,75.75
2022-03-11,S003,P0015,477,0,100.64
2022-03-11,S003,P0016,294,0,102.27
2022-03-11,S003,P0017,97,0,87.93
2022-03-11,S003,P0018,210,0,118.2
2022-03-11,S003,P0019,220,0,55.07
2022-03-11,S003,P0020,381,0,75.66
2022-03-11,S004,P0001,437,0,11.54
2022-03-11,S004,P0002,384,0,18.55
2022-03-11,S004,P0003,410,326,180.2
2022-03-11,S004,P0004,587,587,58.58
2022-03-11,S004,P0005,117,67,64.71
2022-03-11,S004,P0006,137,0,44.43
2022-03-11,S004,P0007,868,0,32.64
2022-03-11,S004,P0008,104,152,93.55
2022-03-11,S004,P0009,254,0,93.52
2022-03-11,S004,P0010,315,0,34.52
2022-03-11,S004,P0011,234,0,58.31
2022-03-11,S004,P0012,51,146,122.34
2022-03-11,S004,P0013,576,0,17.23
2022-03-11,S004,P0014,84,0,151.48
2022-03-11,S004,P0015,388,376,108.76
2022-03-11,S004,P0016,234,270,106.6
2022-03-11,S004,P0017,170,141,98.64
2022-03-11,S004,P0018,166,0,173.19
2022-03-11,S004,P0019,90,100,69.84
2022-03-11,S004,P0020,184,172,175.59
2022-03-11,S005,P0001,223,0,8.6
2022-03-11,S005,P0002,574,0,42.93
2022-03-11,S005,P0003,244,0,38.54
2022-03-11,S005,P0004,145,106,5.95
2022-03-11,S005,P0005,196,128,15.16
2022-03-11,S005,P0006,829,0,77.81
2022-03-11,S005,P0007,311,254,88.4
2022-03-11,S005,P0008,149,130,64.95
2022-03-11,S005,P0009,549,0,91.07
2022-03-11,S005,P0010,294,433,69.46
2022-03-11,S005,P0011,465,0,80.11
2022-03-11,S005,P0012,831,0,141.28
2022-03-11,S005,P0013,454,0,70.36
2022-03-11,S005,P0014,220,0,167.94
2022-03-11,S005,P0015,318,0,50.37
2022-03-11,S005,P0016,663,0,35.68
2022-03-11,S005,P0017,204,184,46.79
2022-03-11,S005,P0018,153,0,21.85
2022-03-11,S005,P0019,202,175,122.05
2022-03-11,S005,P0020,129,166,37.76
2022-03-12,S001,P0001,457,0,62.51
2022-03-12,S001,P0002,112,128,65.28
2022-03-12,S001,P0003,426,0,59.58
2022-03-12,S001,P0004,0,0,87.81
2022-03-12,S001,P0005,956,0,51.38
2022-03-12,S001,P0006,662,0,58.28
2022-03-12,S001,P0007,177,0,20.74
2022-03-12,S001,P0008,140,137,55.07
2022-03-12,S001,P0009,152,140,119.74
2022-03-12,S001,P0010,254,0,139.25
2022-03-12,S001,P0011,171,254,196.85
2022-03-12,S001,P0012,90,0,78.27
2022-03-12,S001,P0013,227,0,32.27
2022-03-12,S001,P0014,362,0,54.56
2022-03-12,S001,P0015,198,159,17.03
2022-03-12,S001,P0016,472,534,38.5
2022-03-12,S001,P0017,176,168,26.91
2022-03-12,S001,P0018,170,116,68.18
2022-03-12,S001,P0019,116,75,89.42
2022-03-12,S001,P0020,448,0,126.55
2022-03-12,S002,P0001,751,0,85.4
2022-03-12,S002,P0002,294,290,45.9
2022-03-12,S002,P0003,345,398,81.78
2022-03-12,S002,P0004,320,0,40.73
2022-03-12,S002,P0005,822,0,85.05
2022-03-12,S002,P0006,81,182,87.94
2022-03-12,S002,P0007,418,457,26.26
2022-03-12,S002,P0008,47,60,23.47
2022-03-12,S002,P0009,366,0,62.88
2022-03-12,S002,P0010,95,130,97.53
2022-03-12,S002,P0011,335,385,103.94
2022-03-12,S002,P0012,672,0,68.57
2022-03-12,S002,P0013,652,614,25.65
2022-03-12,S002,P0014,433,0,104.17
2022-03-12,S002,P0015,513,619,63.96
2022-03-12,S002,P0016,221,345,98.88
2022-03-12,S002,P0017,143,0,15.27
2022-03-12,S002,P0018,79,201,35.78
2022-03-12,S002,P0019,1049,0,97.88
2022-03-12,S002,P0020,190,0,137.55
2022-03-12,S003,P0001,264,0,15.27
2022-03-12,S003,P0002,488,461,59.71
2022-03-12,S003,P0003,153,180,126.97
2022-03-12,S003,P0004,190,695,28.86
2022-03-12,S003,P0005,323,0,18.51
2022-03-12,S003,P0006,199,0,43.67
2022-03-12,S003,P0007,812,1253,25.26
2022-03-12,S003,P0008,307,267,136.79
2022-03-12,S003,P0009,193,0,58.93
2022-03-12,S003,P0010,133,77,37.41
2022-03-12,S003,P0011,119,0,100.46
2022-03-12,S003,P0012,153,145,106.75
2022-03-12,S003,P0013,485,0,73.96
2022-03-12,S003,P0014,277,0,91.95
2022-03-12,S003,P0015,428,0,86.78
2022-03-12,S003,P0016,242,0,72.61
2022-03-12,S003,P0017,364,334,140.73
2022-03-12,S003,P0018,158,0,138.95
2022-03-12,S003,P0019,108,116,58.4
2022-03-12,S003,P0020,278,0,60.3
2022-03-12,S004,P0001,350,0,13.39
2022-03-12,S004,P0002,295,0,16.79
2022-03-12,S004,P0003,325,0,130.7
2022-03-12,S004,P0004,452,0,58.36
2022-03-12,S004,P0005,139,85,60.71
2022-03-12,S004,P0006,401,467,49.55
2022-03-12,S004,P0007,690,640,25.97
2022-03-12,S004,P0008,152,85,92.27
2022-03-12,S004,P0009,159,0,114.24
2022-03-12,S004,P0010,945,0,32.74
2022-03-12,S004,P0011,149,0,45.18
2022-03-12,S004,P0012,146,140,132.84
2022-03-12,S004,P0013,508,0,18.83
2022-03-12,S004,P0014,210,0,136.56
2022-03-12,S004,P0015,307,0,84.33
2022-03-12,S004,P0016,153,0,132.61
2022-03-12,S004,P0017,176,131,120.49
2022-03-12,S004,P0018,119,59,151.32
2022-03-12,S004,P0019,124,113,47.29
2022-03-12,S004,P0020,95,0,138.62
2022-03-12,S005,P0001,159,328,12.0
2022-03-12,S005,P0002,483,468,44.1
2022-03-12,S005,P0003,160,193,38.78
2022-03-12,S005,P0004,108,235,10.18
2022-03-12,S005,P0005,106,184,12.72
2022-03-12,S005,P0006,664,1005,88.39
2022-03-12,S005,P0007,149,312,82.9
2022-03-12,S005,P0008,136,202,99.72
2022-03-12,S005,P0009,457,0,90.5
